name,Rotation,pitch_name,pitch_usage,Balls,Strikes,Pitches,Strikes Rate,Balls Rate
Seranthony Domínguez,2,4-Seam Fastball,40.4,151,260,411,63.3,36.7
Seranthony Domínguez,2,Sinker,18.4,151,260,411,63.3,36.7
Seranthony Domínguez,2,Changeup,1.1,151,260,411,63.3,36.7
Trevor Rogers,1,4-Seam Fastball,31.7,131,226,357,63.3,36.7
Trevor Rogers,1,Changeup,23.8,131,226,357,63.3,36.7
Trevor Rogers,1,Sinker,24.0,131,226,357,63.3,36.7
Trevor Rogers,1,Slider,20.6,131,226,357,63.3,36.7
Tucker Davidson,2,Split-Finger,17.9,23,44,67,65.7,34.3
Tucker Davidson,2,Slider,34.3,23,44,67,65.7,34.3
Tucker Davidson,2,Curveball,11.9,23,44,67,65.7,34.3
Tucker Davidson,2,Sinker,16.4,23,44,67,65.7,34.3
Tucker Davidson,2,4-Seam Fastball,14.9,23,44,67,65.7,34.3
Tyler Wells,1,4-Seam Fastball,34.4,87,172,259,66.4,33.6
Tyler Wells,1,Changeup,18.9,87,172,259,66.4,33.6
Tyler Wells,1,Curveball,18.5,87,172,259,66.4,33.6
Tyler Wells,1,Cutter,17.8,87,172,259,66.4,33.6
Tyler Wells,1,Slider,10.4,87,172,259,66.4,33.6
Vinny Nittoli,2,Cutter,57.9,21,40,61,65.6,34.4
Vinny Nittoli,2,Sweeper,29.8,21,40,61,65.6,34.4
Vinny Nittoli,2,Curveball,8.4,21,40,61,65.6,34.4
Vinny Nittoli,2,Sinker,1.7,21,40,61,65.6,34.4
Yennier Cano,2,Sinker,51.5,372,636,1008,63.1,36.9
Yennier Cano,2,Changeup,24.5,372,636,1008,63.1,36.9
Yennier Cano,2,Slider,13.0,372,636,1008,63.1,36.9
Yennier Cano,2,4-Seam Fastball,11.0,372,636,1008,63.1,36.9
Zach Eflin,1,Sinker,28.3,277,555,832,66.7,33.3
Zach Eflin,1,Cutter,28.2,277,555,832,66.7,33.3
Zach Eflin,1,Curveball,18.8,277,555,832,66.7,33.3
Zach Eflin,1,4-Seam Fastball,8.9,277,555,832,66.7,33.3
Zach Eflin,1,Sweeper,9.4,277,555,832,66.7,33.3
Zach Eflin,1,Changeup,6.0,277,555,832,66.7,33.3
Zach Eflin,1,Slider,0.2,277,555,832,66.7,33.3
